id;str;partOfSpeech;weight;weightOutgoingVertex;flagTrain
15396;беседовать;2;1.0972902277441474;70.88361065259689;0
15397;позвонить;2;2.0;14.936622568518402;1
15398;раздражаться;2;0.004041346764764377;0.1071174961250379;0
15399;расследование;0;0.6899376860624865;17.719190566660394;0
15400;невзгода;0;0.1057449084379972;8.325829026889444;0
15401;дородный;1;0.23110854553862997;108.22802608852444;0
15402;рюкзак;0;0.0;0.7787116750483466;0
15403;бугорчатка;0;0.0;0.0;0
15404;процедура;0;7.578514607601057;400.848429687973;0
15405;служилый;1;0.008219952298232825;119.06818651024079;0
15406;тугой;1;0.16708337886639155;8.429878599434524;0
15407;сеяться;2;0.0;2.122272159523638;0
15408;шницель;0;0.0;69.7052088178632;0
15409;марионетка;0;0.010403614527615753;175.1733251122989;0
15410;косметический;1;1.6952236756496704;41.54875424786042;0
15411;выскабливать;2;3.6186402658345694E-4;36.346748611108765;0
15412;форсунка;0;0.0;60.4862902433224;0
15413;деяться;2;0.0;75.35480227605302;0
15414;перрон;0;0.0;3.786897251660827;0
15415;киношка;0;0.0;6.987719134025375E-4;0
15416;итожить;2;0.0;77.41676568958626;0
15417;фотограф;0;2.0000124780698822;17.501099138498624;1
15418;контрабандист;0;0.0;37.951795331410274;0
15419;брус;0;2.469925270635322;50.62677853636245;0
15420;облобызать;2;0.0;0.0;0
15421;арапник;0;2.4956139764376338E-5;26.50485089384545;0
15422;выцарапывать;2;0.0;274.5763600547873;0
15423;колотушка;0;0.0;82.08494862132396;0
15424;тревожить;2;0.5367588833173917;447.2745475611247;0
15425;топорщить;2;0.0;43.802199688788484;0
15426;удовлетворение;0;21.69251997439368;402.91418189962064;1
15427;подбрасывать;2;0.48780887999360784;82.46334199715002;0
15428;какой-нибудьработа;null;0.19159659467663293;0.0;0
15429;драже;0;0.0;90.32062350240761;0
15430;пенсион;0;0.6883999898199202;0.0;0
15431;сообщать;2;21.545865229640746;231.3083458330763;1
15432;прямой;1;10.310709438131344;300.4913266520153;0
15433;опус;0;0.0;217.86619713120197;0
15434;трепанг;0;0.0;154.87287889507166;0
15435;лежание;0;2.9552345894322967;0.0;0
15436;обзаведение;0;4.969091266634785;192.99178737278464;0
15437;эмиграция;0;0.0;53.448299499723454;0
15438;ярус;0;0.09777451753740814;230.06131625294535;0
15439;ошикать;2;9.982455905750535E-5;0.03359105917621603;0
15440;натрясать;2;0.0;188.2576850069792;0
15441;штырь;0;0.0;7.692597113908782;0
15442;всадник;0;0.0045779037696984685;0.0;0
15443;груша;0;2.012311211342526;152.41186049453387;1
15444;птицеводство;0;0.0;66.02728293918408;0
15445;взяться;2;0.6821608598254607;283.0748008777812;0
15446;представать;2;7.338675579610531;400.615554813309;0
15447;трус;0;0.02044381715158346;119.14958221043356;0
15448;выбранить;2;0.22137719890758775;0.0;0
15449;лохмы;0;0.0;13.53593205466608;0
15450;праздношатающийся;1;0.07299380316340257;204.2373722104057;0
15451;караульный;1;0.2605054253573662;0.009155807539396935;0
15452;утихать;2;0.5896684770673917;71.85311749976537;0
15453;свойский;1;0.0;19.952420791418533;0
15454;стихать;2;0.009629974194920086;86.59920654435166;0
15455;сорвиголова;0;0.10507501588387382;5.500875995699012;0
15456;рассеянный;1;3.369078868190805E-4;2.681415099511659;0
15457;бесшумный;1;0.0;34.33271581648212;0
15458;наоборот;6;8.252245663507036;9.451936102283414;1
15459;позитивист;0;0.0;0.9774583108211802;0
15460;сабантуй;0;0.0;117.56447770182079;0
15461;орган;0;33.51479460263698;425.9302498159243;0
15462;побратим;0;0.0;27.009326057888348;0
15463;светопреставление;0;0.013272022723454444;23.3606347716165;0
15464;масленка;0;0.0;236.59898110752826;0
15465;воспроизводить;2;12.385492411673624;174.60972134794523;1
15466;троица;0;0.0;108.7283613787046;0
15467;невидаль;0;0.20837184728251198;4.727620914801405;0
15468;ничтожность;0;0.1123193033888458;2.455077247761857;0
15469;ропот;0;0.1728919679232329;255.04526846160155;0
15470;рескрипт;0;0.0;87.4530250336173;0
15471;топот;0;0.0;40.387096773129095;0
15472;применяться;2;0.19232732970310268;8.850633826567499;0
15473;возрастать;2;0.38540262318745766;233.6349360551968;0
15474;дьяк;0;0.0;67.78464756904204;0
15475;диспансер;0;0.0;168.6824254282453;0
15476;осмеивать;2;0.001035679800221618;32.59706786966916;0
15477;аврал;0;0.0;7.110278131687441;0
15478;соус;0;66.77984379272445;206.5514764050907;1
15479;вещизм;0;0.0;70.44927519655393;0
15480;замерзать;2;0.3712571235719089;0.012311211342525955;0
15481;огородник;0;0.0;13.24731285581465;0
15482;приободрять;2;0.0;0.2967979391363932;0
15483;тонкорунный;1;0.0;118.45651815594779;0
15484;намерзать;2;0.0;176.78652458929525;0
15485;оправдательный;1;0.09759982455905751;2.034501958277616;0
15486;лексиколог;0;0.0;11.39100093154881;0
15487;массажист;0;0.0;11.391025887688574;0
15488;наводка;0;2.0;258.53018530285425;1
15489;полтинник;0;0.0;36.51527600765462;0
15490;обязывать;2;1.864174074315195;548.365167523438;0
15491;несовместный;1;0.0;0.0;0
15492;фидеизм;0;0.0;29.705633824147675;0
15493;устаиваться;2;0.0;228.60488431435016;0
15494;лакей;0;0.0;909.4232388207146;0
15495;витязь;0;0.008294820717525953;4.047446725037976;0
15496;графология;0;0.0;166.20075510367388;0
15497;пансион;0;0.6643907001738465;462.62284628346924;0
15498;мичман;0;0.0;175.0194986955824;0
15499;сенбернар;0;0.0;31.11948342691669;0
15500;нескладный;1;0.30206842331123585;1.093725327923991;0
15501;снисходительность;0;0.22621559426774762;0.0;0
15502;пятерик;0;0.0;166.65747575433053;0
15503;улус;0;0.0;112.92121569033843;0
15504;потребность;0;10.358975161202956;50.272992819922536;0
15505;стихоплет;0;0.0;52.77572340175403;0
15506;шляться;2;4.0118647648312376;101.31865418952208;0
15507;несравнимый;1;0.014011324600632724;116.580839909965;0
15508;ангина;0;0.0;39.566405257103455;0
15509;лопата;0;0.12255915513092848;42.32692810252247;0
15510;клуша;0;0.0;8.442418074466058;0
15511;ледорез;0;0.0;4.385663114777919;0
15512;связывать;2;8.260094088075803;676.8819079542145;0
15513;рмирование;0;0.01826170279926512;0.0;0
15514;проползать;2;0.033828142503977594;63.11736599236607;0
15515;мокасин;0;0.0;77.72356771840853;0
15516;гнус;0;0.0;14.487767595809318;0
15517;провидение;0;0.23743801072268747;123.4149106654261;0
15518;мертвенный;1;0.0;50.73557004767605;0
15519;нацист;0;0.0;10.457042318037974;0
15520;неприязненный;1;0.01070308820478827;0.39196536753380956;0
15521;жертвенный;1;0.0;30.620113164046668;0
15522;науклаживаться;2;0.004927289726399738;0.42096831315918853;0
15523;форейтор;0;0.0;10.040932838814076;0
15524;собачить;2;0.0;0.4023268091672196;0
15525;таратайка;0;0.0;29.442298157775845;0
15526;игольник;0;0.0;7.838011511672051;0
15527;подкарауливать;2;0.0043907327214656455;0.2290722448053831;0
15528;пунктир;0;0.0;87.30339617166936;0
15529;прикручивать;2;0.0;0.8708765442356905;0
15530;вкус;0;119.56993512959428;845.1357693851895;1
15531;открещиваться;2;0.15288643109459055;84.97472244356688;0
15532;трата;0;0.03057291414179107;1.9794001546286193;0
15533;обжорство;0;0.0;275.0364025176178;0
15534;оккупировать;2;0.892897253823965;190.57518861257384;0
15535;дощечка;0;0.36699271942632977;139.85019875769524;0
15536;двустишие;0;0.0;14.220025103324506;0
15537;урчать;2;0.0;16.81249775626515;0
15538;потчевать;2;5.036168904796624;110.89511840067824;0
15539;дисплей;0;0.0;221.2685802534175;0
15540;выпот;0;0.0;54.894783647118686;0
15541;мультимиллионер;0;0.0;103.39728169561204;0
15542;трансплантировать;2;0.0;154.6418752450399;0
15543;ораторствовать;2;0.0;40.989806849319635;0
15544;шланг;0;7.486841929312901E-5;12.700585819327179;0
15545;хохотун;0;0.0;18.247516293825953;0
15546;флегмона;0;0.0;0.032432146554237117;0
15547;дальновидность;0;0.021044312382993084;8.039574267700301;0
15548;предначертание;0;0.11059187064886558;5.861853935142293;0
15549;приготавливать;2;99.49312722396591;387.35459838627787;1
15550;ткачество;0;7.611622628134782E-4;36.16535644219091;0
15551;укус;0;0.03315432673033944;9.982455905750535E-5;0
15552;эрудиция;0;0.0;20.188558975459767;0
15553;фланг;0;0.5964557196179167;0.0;0
15554;базироваться;2;0.0;62.48708502891823;0
15555;пенаты;0;0.0;4.275164061714808;0
15556;стремиться;2;10.421731502194863;418.5875009089519;1
15557;клясться;2;0.11210717620084858;3.1250158856643977;0
15558;лаяться;2;0.001110548219514747;0.38481069480675656;0
15559;маяться;2;0.08012032894319658;13.853006308096166;0
15560;азатем;6;0.05942540251690477;0.0;0
15561;каяться;2;0.04425516529429314;144.00805562768477;0
15562;сновидение;0;1.2478069882188172E-4;184.23173044583905;0
15563;типичный;1;3.825236292774169;75.3071293262455;1
15564;вельможный;1;2.4956139764376338E-5;0.7674587483040387;0
15565;постамент;0;0.0010731140098681827;9.81213775444199;0
15566;стричь;2;0.7070312960310918;32.76330582772602;0
15567;настукаться;2;0.0;0.42096831315918853;0
15568;доллар;0;0.0;60.77446979611595;0
15569;звукопись;0;0.0;58.73182307807189;0
15570;гуттаперча;0;0.0;274.96493729065776;0
15571;дон-кихот;0;0.0;0.0;0
15572;узус;0;0.0;51.723049796765274;0
15573;вибрировать;2;0.032904765332695665;215.8358198132591;0
15574;обмерзать;2;0.0;90.19200279327819;0
15575;ускакивать;2;3.543634107537173;360.20178808489095;0
15576;неоконченный;1;0.008257386507879388;0.0;0
15577;подружиться;2;0.0;0.1656694337501895;0
15578;присказка;0;0.0;87.2392818048467;0
15579;шишковать;2;0.0;20.009072675419976;0
15580;безотходный;1;0.0;177.13127372092202;0
15581;романизировать;2;0.0;2.9772766420509615;0
15582;непреклонность;0;0.011676377655598952;0.0;0
15583;вскакивать;2;1.0932090834276273;260.61815202549747;0
15584;рыбачить;2;0.0;46.92114978472729;0
15585;первостатейный;1;0.0;29.040466635328823;0
15586;вламываться;2;0.684884174813907;69.90559420959696;0
15587;раскрасавица;0;0.0;117.04042608212463;0
15588;предоставление;0;0.03654681386123003;0.0;0
15589;плоскостной;1;0.008619250534462847;0.0;0
15590;двоедушный;1;0.038905169068963595;26.038910620477463;0
15591;комбинаторный;1;0.0;7.671231589704053;0
15592;фауна;0;0.0;3.5828777323700187;0
15593;меморандум;0;0.9196603974311502;69.6812804540898;0
15594;нарубать;2;0.10824052241443481;3.4683329798399978;0
15595;посетитель;0;109.36967349497253;354.62121067991274;1
15596;виноградник;0;0.0;8.898690937848677;0
15597;стяжательство;0;0.0;8.591439809465399;0
15598;полумера;0;1.091482347098644;24.953813496649236;0
15599;вносить;2;12.147187361702308;554.7338076607334;1
15600;гибнуть;2;1.6530470199838536;74.79079551309695;0
15601;белоголовый;1;0.0;35.453970573531294;0
15602;сауна;0;0.0;216.9409352354714;0
15603;множить;2;0.008633276481409623;225.60843731839068;0
15604;накладная;0;0.09754991227952875;0.8293189223250348;0
15605;разоряться;2;2.642944971956777;13.130744850797457;0
15606;сусальный;1;0.0;159.15812873038624;0
15607;надой;0;0.0;82.01632901633945;0
15608;рекордсмен;0;0.0;48.928099211196184;0
15609;умчать;2;2.0;329.56109702788126;1
