id;vertexId;weight
0;17055;6409.566882427057
1;21490;7005.06762093124
2;9601;3628.5448458052147
3;27050;8186.580416401182
4;583;8116.584730452488
5;17909;12273.226869386832
6;32309;5820.312401410422
7;20660;4262.246362310754
8;26657;14151.951932999315
9;28598;7950.759138531615
10;21318;6015.238056346362
11;3679;9319.290962406154
12;32351;4359.1290950807015
13;31165;8282.299442327947
14;24490;4591.0197314482975
