id;clusterId;vertexId;distance
524;3;1655;1
525;13;1656;1
526;4;1663;1
527;5;1668;1
528;2;1668;1
529;3;1681;1
530;6;1681;1
531;2;1689;1
532;3;1690;1
533;7;1700;1
534;14;1701;1
535;1;1703;1
536;3;1705;1
537;6;1708;1
538;10;1715;1
539;3;1715;1
540;2;1724;1
541;2;1733;1
542;5;1743;1
543;1;1743;1
544;1;1746;1
545;11;1751;1
546;9;1757;1
547;14;1763;1
548;2;1763;1
549;4;1764;1
550;9;1767;1
551;2;1767;1
552;1;1790;1
553;6;1796;1
554;2;1796;1
555;10;1800;1
556;8;1802;1
557;12;1803;1
558;3;1803;1
559;6;1806;1
560;13;1809;1
561;14;1809;1
562;6;1809;1
563;2;1809;1
564;7;1814;1
565;14;1815;1
566;3;1819;1
567;8;1820;1
568;1;1827;1
569;1;1833;0
570;13;1835;1
571;4;1835;1
572;14;1835;1
573;7;1835;1
574;5;1853;1
575;10;1853;1
576;11;1853;1
577;7;1853;1
578;3;1864;1
579;11;1866;1
580;10;1865;1
581;14;1885;1
582;2;1885;1
583;5;1898;1
584;8;1904;1
585;13;1904;1
586;11;1904;1
587;2;1905;1
588;4;1908;1
589;14;1908;1
590;5;1916;1
591;11;1916;1
592;7;1919;1
593;14;1920;1
594;5;1929;1
595;4;1929;1
596;7;1929;1
597;1;1929;1
598;8;1930;1
599;14;1946;1
600;7;1946;1
601;2;1950;1
602;3;1953;1
603;11;1964;0
604;2;1964;1
605;11;1971;1
606;1;1972;1
607;6;1974;1
608;2;1974;1
609;1;1975;1
610;2;1986;1
611;10;1989;1
612;14;1992;0
613;8;1993;1
614;5;1996;1
615;1;1996;1
616;3;1997;1
617;9;1999;1
618;2;1999;1
619;9;2002;1
620;10;2003;1
621;4;2004;1
622;2;2004;1
623;14;2007;1
624;2;2007;1
625;1;2007;1
626;4;2013;1
627;14;2014;1
628;2;2014;1
629;6;2016;1
630;10;2019;1
631;5;2021;1
632;1;2021;1
633;8;2024;1
634;3;2028;1
635;5;2038;1
636;11;2038;0
637;11;2038;1
638;14;2038;1
639;7;2038;1
640;1;2059;1
641;5;2060;1
642;10;2060;1
643;11;2060;1
644;14;2060;1
645;3;2060;1
646;7;2060;1
647;2;2060;1
648;7;2067;1
649;11;2070;1
650;5;2074;1
651;10;2074;1
652;14;2074;1
653;2;2074;1
654;6;2078;1
655;13;2079;1
656;5;2086;1
657;11;2086;1
658;7;2086;1
659;4;2087;1
660;9;2091;1
661;2;2091;1
662;14;2093;1
663;2;2093;1
664;14;2098;1
665;2;2098;1
666;2;2099;1
667;13;2103;1
668;5;2107;1
669;11;2107;1
670;7;2107;1
671;6;2109;1
672;11;2122;1
673;0;2128;1
674;5;2128;1
675;1;2128;1
676;5;2133;1
677;4;2133;1
678;1;2133;1
679;1;2134;1
680;13;2139;1
681;9;2140;1
682;2;2140;1
683;1;2142;1
684;5;2145;1
685;14;2150;1
686;14;2152;1
687;2;2152;1
688;3;2168;1
689;6;2168;1
690;0;2183;1
691;4;2198;1
692;2;2198;1
693;5;2210;1
694;1;2210;1
695;0;2221;1
696;7;2225;0
697;14;2229;1
698;2;2229;1
699;8;2232;1
700;9;2232;1
701;13;2232;1
702;12;2232;1
703;3;2232;1
704;6;2232;1
705;1;2237;1
706;8;2241;1
707;9;2241;1
708;13;2241;1
709;12;2241;1
710;3;2241;1
711;6;2241;1
712;4;2247;1
713;7;2247;1
714;1;2254;1
715;8;2263;1
716;13;2263;1
717;14;2268;1
718;2;2268;1
719;5;2270;1
720;6;2275;1
721;1;2275;1
722;9;2282;1
723;2;2282;1
724;3;2289;1
725;7;2297;1
726;8;2303;1
727;10;2303;1
728;14;2305;1
729;2;2305;1
730;3;2314;1
731;1;2318;1
732;14;2325;1
733;9;2328;1
734;10;2328;1
735;9;2329;1
736;2;2329;1
737;5;2331;0
738;5;2331;1
739;13;2331;1
740;4;2331;1
741;14;2331;1
