id;clusterId;vertexId;distance
446;6;1417;1
447;9;1417;1
448;14;1417;1
449;3;1417;1
450;7;1417;1
451;14;1427;1
452;8;1427;1
453;10;1431;1
454;14;1436;0
455;14;1437;1
456;8;1437;1
457;0;1442;1
458;1;1442;1
459;9;1442;1
460;2;1442;1
461;5;1442;1
462;3;1442;1
463;9;1450;1
464;14;1467;1
465;5;1475;1
466;6;1478;1
467;12;1506;1
468;3;1507;1
469;1;1515;1
470;12;1516;1
471;11;1526;1
472;0;1528;1
473;6;1531;1
474;12;1531;1
475;8;1535;1
476;7;1541;1
477;6;1542;1
478;6;1543;1
479;2;1547;1
480;6;1551;1
481;10;1551;1
482;14;1551;1
483;7;1551;1
484;8;1551;1
485;8;1554;1
486;6;1556;1
487;3;1556;1
488;12;1556;1
489;6;1562;1
490;10;1562;1
491;7;1562;1
492;5;1569;1
493;10;1575;1
494;8;1575;1
495;3;1578;1
496;14;1580;1
497;3;1580;1
498;6;1594;1
499;9;1594;1
500;5;1594;1
501;9;1596;1
502;4;1596;1
503;8;1596;1
504;5;1598;1
505;12;1606;1
506;12;1608;1
507;14;1611;1
508;3;1611;1
509;1;1620;1
510;11;1620;1
511;6;1624;1
512;12;1624;1
513;6;1635;1
514;8;1635;1
515;12;1635;1
516;2;1637;1
517;14;1637;1
518;5;1637;1
519;0;1642;1
520;10;1649;1
521;6;1652;1
522;11;1650;1
523;7;1654;1
524;5;1657;1
525;9;1658;1
526;4;1665;1
527;6;1670;1
528;8;1670;1
529;5;1683;1
530;3;1683;1
531;8;1691;1
532;5;1692;1
533;7;1702;1
534;14;1703;1
535;12;1705;1
536;5;1707;1
537;3;1710;1
538;11;1717;1
539;5;1717;1
540;8;1726;1
541;8;1735;1
542;6;1745;1
543;12;1745;1
544;12;1748;1
545;10;1753;1
546;1;1759;1
547;14;1765;1
548;8;1765;1
549;4;1766;1
550;1;1769;1
551;8;1769;1
552;12;1792;1
553;3;1798;1
554;8;1798;1
555;11;1802;1
556;0;1804;1
557;2;1805;1
558;5;1805;1
559;3;1808;1
560;9;1811;1
561;14;1811;1
562;3;1811;1
563;8;1811;1
564;7;1816;1
565;14;1817;1
566;5;1821;1
567;0;1822;1
568;12;1829;1
569;12;1835;0
570;9;1837;1
571;4;1837;1
572;14;1837;1
573;7;1837;1
574;6;1855;1
575;11;1855;1
576;10;1855;1
577;7;1855;1
578;5;1866;1
579;10;1868;1
580;11;1867;1
581;14;1887;1
582;8;1887;1
583;6;1900;1
584;0;1906;1
585;9;1906;1
586;10;1906;1
587;8;1907;1
588;4;1910;1
589;14;1910;1
590;6;1918;1
591;10;1918;1
592;7;1921;1
593;14;1922;1
594;6;1931;1
595;4;1931;1
596;7;1931;1
597;12;1931;1
598;0;1932;1
599;14;1948;1
600;7;1948;1
601;8;1952;1
602;5;1955;1
603;10;1966;0
604;8;1966;1
605;10;1973;1
606;12;1974;1
607;3;1976;1
608;8;1976;1
609;12;1977;1
610;8;1989;1
611;11;1992;1
612;14;1995;0
613;0;1996;1
614;6;1999;1
615;12;1999;1
616;5;2000;1
617;1;2002;1
618;8;2002;1
619;1;2005;1
620;11;2006;1
621;4;2007;1
622;8;2007;1
623;14;2010;1
624;8;2010;1
625;12;2010;1
626;4;2016;1
627;14;2017;1
628;8;2017;1
629;3;2019;1
630;11;2022;1
631;6;2024;1
632;12;2024;1
633;0;2027;1
634;5;2031;1
635;6;2041;1
636;10;2041;0
637;10;2041;1
638;14;2041;1
639;7;2041;1
640;12;2062;1
641;6;2063;1
642;11;2063;1
643;10;2063;1
644;14;2063;1
645;5;2063;1
646;7;2063;1
647;8;2063;1
648;7;2070;1
649;10;2073;1
650;6;2077;1
651;11;2077;1
652;14;2077;1
653;8;2077;1
654;3;2081;1
655;9;2082;1
656;6;2089;1
657;10;2089;1
658;7;2089;1
659;4;2090;1
660;1;2094;1
661;8;2094;1
662;14;2096;1
663;8;2096;1
664;14;2101;1
665;8;2101;1
666;8;2102;1
667;9;2106;1
668;6;2110;1
669;10;2110;1
670;7;2110;1
671;3;2112;1
672;10;2125;1
673;13;2131;1
674;6;2131;1
675;12;2131;1
676;6;2136;1
677;4;2136;1
678;12;2136;1
679;12;2137;1
680;9;2142;1
681;1;2143;1
682;8;2143;1
683;12;2145;1
684;6;2148;1
685;14;2153;1
686;14;2155;1
687;8;2155;1
688;5;2171;1
689;3;2171;1
690;13;2186;1
691;4;2201;1
692;8;2201;1
693;6;2213;1
694;12;2213;1
695;13;2224;1
696;7;2228;0
697;14;2232;1
698;8;2232;1
699;0;2235;1
700;1;2235;1
701;9;2235;1
702;2;2235;1
703;5;2235;1
704;3;2235;1
705;12;2240;1
706;0;2244;1
707;1;2244;1
708;9;2244;1
709;2;2244;1
710;5;2244;1
711;3;2244;1
712;4;2250;1
713;7;2250;1
714;12;2257;1
715;0;2266;1
716;9;2266;1
717;14;2271;1
718;8;2271;1
719;6;2273;1
720;3;2278;1
721;12;2278;1
722;1;2285;1
723;8;2285;1
724;5;2292;1
725;7;2300;1
726;0;2306;1
727;11;2306;1
728;14;2308;1
729;8;2308;1
730;5;2317;1
731;12;2321;1
732;14;2328;1
733;1;2331;1
734;11;2331;1
735;1;2332;1
736;8;2332;1
737;6;2334;0
738;6;2334;1
739;9;2334;1
740;4;2334;1
741;14;2334;1
742;5;2334;1
743;7;2334;1
744;8;2334;1
745;12;2334;1
746;9;2335;1
747;5;2338;1
748;1;2347;1
749;10;2347;1
750;8;2347;1
751;6;2348;1
752;5;2355;1
753;0;2361;1
754;9;2361;0
755;3;2361;1
756;12;2362;1
757;4;2368;0
758;5;2380;1
759;0;2381;1
760;1;2381;1
761;9;2381;1
762;2;2381;1
763;5;2381;1
764;3;2381;1
765;14;2383;1
766;3;2384;1
767;14;2388;1
768;12;2390;1
769;12;2395;1
770;10;2396;1
771;10;2414;1
772;9;2417;1
773;9;2416;1
774;10;2416;1
775;12;2419;1
776;4;2429;1
777;11;2430;1
778;5;2436;1
779;12;2437;1
780;14;2440;1
781;5;2444;1
782;1;2452;1
783;4;2452;1
784;8;2452;1
785;4;2456;1
786;5;2460;1
787;3;2465;1
788;5;2469;1
789;4;2476;1
790;3;2479;1
791;12;2490;1
792;4;2497;1
793;9;2506;1
794;4;2508;1
795;3;2511;1
796;3;2512;1
797;10;2513;1
798;6;2516;1
799;11;2516;1
800;3;2516;1
801;8;2516;1
802;12;2516;1
803;12;2519;1
804;10;2520;1
805;5;2527;1
806;4;2554;1
807;8;2554;1
808;12;2554;1
809;12;2557;0
810;4;2561;1
811;8;2561;1
812;11;2564;1
813;4;2566;0
814;7;2566;1
815;5;2567;1
816;6;2571;1
817;9;2571;1
818;5;2571;1
819;14;2574;1
820;9;2577;1
821;3;2577;1
822;12;2578;1
823;8;2583;1
824;6;2594;1
825;8;2594;1
826;10;2597;0
827;11;2613;1
828;14;2616;1
829;7;2616;1
830;12;2617;1
831;10;2618;1
832;12;2622;1
833;0;2635;1
834;1;2635;1
835;9;2635;1
836;2;2635;1
837;5;2635;0
838;5;2635;1
839;3;2635;1
840;0;2639;1
841;10;2639;1
842;6;2644;1
843;6;2652;1
844;12;2652;1
845;0;2654;1
846;13;2655;1
847;6;2655;1
848;9;2655;1
849;14;2655;1
850;5;2655;1
851;7;2655;1
852;8;2655;1
853;12;2655;1
854;8;2663;1
855;5;2673;1
856;6;2682;1
857;10;2683;1
858;12;2683;1
859;10;2685;1
860;3;2688;1
861;12;2689;1
862;5;2692;1
863;0;2708;1
864;1;2708;1
865;9;2708;1
866;2;2708;1
867;5;2708;1
868;3;2708;1
869;1;2720;1
870;8;2720;1
871;14;2724;1
872;6;2728;1
873;10;2728;1
874;7;2728;1
875;5;2731;1
876;5;2736;1
877;0;2739;1
878;10;2739;1
879;8;2740;1
880;13;2752;1
881;1;2753;1
882;8;2753;1
883;5;2750;1
884;12;2750;1
885;3;2759;1
886;14;2760;1
887;12;2768;1
888;5;2769;1
889;0;2777;1
890;14;2787;1
891;8;2787;1
892;8;2784;1
893;14;2802;1
894;3;2802;1
895;14;2803;1
896;7;2803;1
897;8;2803;1
898;6;2807;1
899;9;2807;1
900;5;2807;0
901;5;2807;1
902;6;2817;1
903;12;2817;1
904;10;2820;1
905;9;2821;1
906;0;2834;1
907;12;2842;1
908;6;2844;1
909;11;2844;1
910;4;2844;1
911;8;2844;1
912;13;2849;1
913;4;2849;1
914;3;2849;1
915;3;2862;1
916;3;2874;1
917;6;2880;1
918;10;2880;1
919;7;2880;1
920;12;2883;1
921;9;2889;1
922;6;2892;1
923;5;2892;1
924;12;2892;1
925;9;2895;1
926;5;2898;1
927;8;2907;1
928;1;2908;1
929;8;2908;1
930;1;2913;1
931;6;2913;1
932;7;2913;1
933;8;2913;1
934;12;2925;1
935;9;2926;1
936;8;2926;1
937;8;2932;1
938;12;2941;1
939;5;2947;1
940;8;2956;1
941;12;2959;1
942;8;2961;1
943;14;2983;1
944;8;2991;1
945;6;3006;1
946;12;3022;1
947;6;3025;1
948;9;3025;1
949;5;3025;1
950;12;3040;1
951;14;3054;1
952;12;3055;1
953;11;3057;1
954;7;3059;1
955;8;3059;1
956;14;3072;1
957;0;3078;1
958;5;3078;1
959;6;3076;1
960;4;3076;1
961;12;3076;1
962;6;3077;1
963;12;3077;1
964;1;3079;1
965;6;3084;1
966;10;3084;1
967;7;3084;1
968;14;3089;1
969;1;3090;1
970;8;3090;1
971;9;3094;1
972;6;3100;1
973;3;3102;1
974;5;3103;1
975;14;3106;1
976;13;3107;1
977;9;3141;1
978;3;3141;1
979;6;3142;1
980;14;3142;1
981;12;3142;1
982;9;3143;1
983;14;3143;1
984;14;3152;1
985;8;3152;1
986;6;3154;1
987;6;3155;1
988;4;3155;1
989;10;3164;1
990;4;3164;1
991;14;3164;0
992;14;3164;1
993;8;3164;1
994;12;3169;1
995;6;3170;1
996;9;3171;1
997;4;3179;1
998;11;3185;1
999;1;3187;1
1000;8;3187;1
1001;7;3196;1
1002;8;3196;1
1003;10;3201;1
1004;9;3209;1
1005;3;3209;1
1006;9;3212;1
1007;12;3214;1
1008;0;3224;1
1009;11;3224;1
1010;5;3224;1
1011;9;3227;1
1012;3;3227;1
1013;3;3228;1
1014;10;3230;1
1015;13;3232;1
1016;9;3232;1
1017;4;3232;1
1018;0;3234;1
1019;9;3253;1
1020;10;3253;1
1021;3;3253;1
1022;13;3256;1
1023;4;3256;1
1024;9;3257;1
1025;3;3262;1
1026;5;3272;1
1027;11;3274;1
1028;5;3274;1
1029;12;3284;1
1030;12;3285;1
1031;12;3291;1
1032;5;3293;1
1033;14;3297;1
1034;5;3299;1
1035;5;3306;1
1036;0;3310;1
1037;9;3310;1
1038;5;3310;1
1039;3;3313;1
1040;3;3323;1
1041;12;3326;1
1042;14;3339;1
1043;4;3340;1
1044;1;3342;1
1045;9;3344;1
1046;5;3350;1
1047;6;3352;1
1048;12;3352;1
1049;1;3366;1
1050;9;3366;1
1051;3;3366;1
1052;8;3366;1
1053;14;3368;1
1054;0;3369;1
1055;12;3394;1
1056;6;3400;1
1057;9;3400;1
1058;5;3400;1
1059;0;3402;1
1060;7;3402;1
1061;12;3402;1
1062;11;3410;1
1063;6;3418;1
1064;2;3418;1
1065;8;3422;1
1066;9;3431;1
1067;7;3431;1
1068;6;3432;1
1069;14;3433;1
1070;8;3433;1
1071;5;3434;1
1072;7;3434;1
1073;9;3444;1
1074;0;3443;1
1075;1;3443;1
1076;9;3443;1
1077;2;3443;1
1078;5;3443;1
1079;3;3443;1
1080;4;3445;1
1081;8;3446;1
1082;14;3451;0
1083;14;3451;1
1084;14;3454;1
1085;11;3459;1
1086;7;3470;1
1087;1;3474;1
1088;7;3475;1
1089;12;3478;0
1090;5;3479;1
1091;12;3479;1
1092;11;3483;1
1093;3;3488;1
1094;11;3490;1
1095;12;3492;1
1096;0;3494;1
1097;6;3498;1
1098;12;3498;1
1099;8;3510;1
1100;5;3518;1
1101;10;3524;1
1102;0;3527;1
1103;1;3527;1
1104;9;3527;1
1105;2;3527;1
1106;5;3527;1
1107;3;3527;1
1108;6;3537;1
1109;9;3537;1
1110;5;3537;1
1111;10;3540;1
1112;8;3540;1
1113;6;3565;1
1114;5;3570;1
1115;5;3571;1
1116;5;3589;1
1117;6;3590;1
1118;4;3598;0
1119;11;3608;1
1120;14;3609;1
1121;5;3611;1
1122;14;3621;1
1123;8;3621;1
1124;7;3625;1
1125;9;3628;1
1126;6;3630;1
1127;9;3630;1
1128;10;3630;1
1129;3;3630;1
1130;12;3630;1
1131;10;3633;1
1132;6;3643;1
1133;10;3643;1
1134;14;3643;1
1135;12;3643;1
1136;14;3644;1
1137;14;3647;1
1138;8;3647;1
1139;14;3652;1
1140;12;3652;1
1141;5;3653;1
1142;3;3664;1
1143;6;3668;1
1144;10;3668;1
1145;7;3668;1
1146;6;3669;1
1147;12;3669;1
1148;1;3670;1
1149;8;3670;1
1150;6;3674;1
1151;12;3674;1
1152;10;3679;1
1153;8;3679;1
1154;9;3682;1
1155;10;3682;1
1156;5;3682;1
1157;12;3682;1
1158;6;3683;-1
1159;6;3683;1
1160;9;3683;1
1161;10;3683;1
1162;5;3683;1
1163;7;3683;1
1164;12;3683;1
1165;9;3692;1
1166;12;3692;1
1167;12;3696;1
1168;1;3716;1
1169;14;3716;1
1170;8;3716;1
1171;3;3717;1
1172;11;3724;1
1173;8;3724;1
1174;12;3726;1
1175;1;3731;1
1176;8;3731;1
1177;8;3732;1
1178;6;3735;1
1179;0;3734;1
1180;7;3734;1
1181;8;3734;0
1182;8;3734;1
1183;11;3743;1
1184;11;3750;1
1185;8;3750;1
1186;5;3755;1
1187;12;3769;1
1188;3;3770;1
1189;11;3780;1
1190;4;3781;1
1191;10;3783;1
1192;7;3788;1
1193;11;3800;1
1194;12;3802;1
1195;5;3804;1
1196;10;3808;1
1197;8;3808;1
1198;5;3815;1
1199;6;3820;1
1200;6;3821;1
1201;7;3821;1
1202;8;3821;1
1203;3;3822;1
1204;6;3824;1
1205;5;3828;1
1206;7;3831;1
1207;6;3835;1
1208;12;3835;1
1209;14;3836;1
1210;1;3844;1
1211;12;3843;1
1212;1;3854;1
1213;8;3854;1
1214;8;3858;1
1215;9;3869;1
1216;3;3869;1
1217;14;3891;0
1218;0;3892;1
1219;11;3892;1
1220;9;3892;0
1221;3;3892;1
1222;10;3895;1
1223;10;3900;1
1224;10;3907;1
1225;0;3914;1
1226;6;3914;1
1227;9;3914;1
1228;5;3914;1
1229;0;3921;1
1230;6;3921;1
1231;9;3921;1
1232;5;3921;1
1233;10;3923;1
1234;12;3923;1
1235;6;3926;1
1236;3;3930;1
1237;5;3934;1
1238;6;3939;1
1239;10;3939;1
1240;7;3939;1
1241;6;3940;1
1242;10;3940;1
1243;7;3940;1
1244;0;3948;0
1245;0;3948;1
1246;9;3948;1
1247;8;3948;1
1248;11;3960;1
1249;14;3966;1
1250;8;3966;1
1251;11;3971;1
1252;5;3979;1
1253;5;3997;1
1254;6;4001;1
1255;8;4001;1
1256;9;4017;1
1257;12;4018;1
1258;1;4024;1
1259;4;4024;1
1260;8;4024;1
1261;9;4027;1
1262;5;4033;1
1263;5;4038;1
1264;12;4040;1
1265;5;4046;1
1266;5;4048;1
1267;12;4048;1
1268;10;4050;1
1269;10;4054;1
1270;12;4054;1
1271;14;4057;1
1272;4;4068;1
1273;4;4075;1
1274;12;4087;1
1275;10;4091;1
1276;6;4099;1
1277;12;4099;1
1278;6;4104;1
1279;5;4109;1
1280;5;4110;1
1281;14;4112;1
1282;3;4112;1
1283;0;4132;1
1284;8;4132;1
1285;11;4147;1
1286;3;4147;1
1287;6;4151;1
1288;9;4151;1
1289;5;4151;1
1290;0;4152;1
1291;12;4152;1
1292;5;4154;1
1293;11;4156;1
1294;11;4157;1
1295;5;4165;1
1296;12;4166;0
1297;5;4185;1
1298;7;4189;1
1299;9;4191;1
1300;8;4194;1
1301;8;4196;1
1302;12;4198;1
1303;0;4203;1
1304;1;4203;1
1305;9;4203;1
1306;2;4203;1
1307;5;4203;1
1308;3;4203;1
1309;14;4205;1
1310;8;4206;1
1311;7;4210;1
1312;12;4210;1
1313;4;4211;1
1314;13;4216;1
1315;11;4216;0
1316;2;4224;1
1317;14;4224;1
1318;7;4224;1
1319;4;4233;1
1320;1;4236;1
1321;14;4237;1
1322;8;4237;1
1323;6;4240;1
1324;8;4240;1
1325;12;4240;1
1326;4;4243;1
1327;14;4243;1
1328;12;4243;1
1329;14;4254;1
1330;9;4260;1
1331;3;4260;1
1332;8;4260;1
1333;13;4262;1
1334;12;4263;1
1335;0;4266;1
1336;5;4266;1
1337;0;4269;1
1338;4;4274;1
1339;5;4284;1
1340;12;4293;1
1341;10;4301;1
1342;6;4302;1
1343;10;4310;1
1344;12;4312;1
1345;0;4318;1
1346;9;4318;0
1347;3;4318;1
1348;12;4329;1
1349;9;4330;1
1350;3;4332;1
1351;6;4338;1
1352;4;4338;1
1353;14;4338;1
1354;8;4338;1
1355;12;4338;1
1356;4;4341;1
1357;8;4341;1
1358;11;4346;1
1359;10;4346;1
1360;0;4351;1
1361;6;4357;1
1362;10;4357;1
1363;7;4357;1
1364;6;4369;1
1365;3;4369;1
1366;12;4369;1
1367;5;4377;1
1368;1;4384;1
1369;5;4397;1
1370;6;4399;1
1371;9;4400;1
1372;3;4400;1
1373;5;4403;1
1374;6;4410;1
1375;12;4411;1
1376;7;4415;1
1377;6;4424;1
1378;12;4424;1
1379;9;4434;1
1380;6;4435;1
1381;12;4435;1
1382;3;4445;1
1383;7;4445;1
1384;14;4450;1
1385;4;4454;1
1386;14;4457;1
1387;6;4464;1
1388;12;4464;1
1389;3;4463;1
1390;8;4466;1
1391;10;4474;1
1392;11;4490;1
1393;5;4490;1
1394;3;4492;1
1395;6;4498;1
1396;5;4503;1
1397;7;4512;1
1398;11;4530;1
1399;5;4530;1
1400;1;4533;1
1401;1;4535;1
1402;5;4535;1
1403;8;4539;1
1404;0;4544;1
1405;11;4544;1
1406;6;4545;1
1407;8;4545;1
1408;1;4554;1
1409;8;4554;1
1410;14;4557;1
1411;5;4560;1
1412;8;4561;1
1413;9;4566;1
1414;3;4566;1
1415;6;4578;1
1416;12;4590;1
1417;1;4591;1
1418;5;4596;1
1419;12;4601;1
1420;3;4614;1
1421;7;4618;1
1422;5;4621;1
1423;7;4622;1
1424;1;4625;1
1425;8;4625;1
1426;0;4627;1
1427;6;4629;1
1428;12;4629;1
1429;8;4643;1
1430;4;4644;1
1431;6;4651;1
1432;12;4651;1
1433;5;4653;1
1434;12;4654;1
1435;11;4657;1
1436;5;4657;1
1437;6;4658;1
1438;10;4658;1
1439;5;4658;1
1440;4;4660;1
1441;7;4660;1
1442;3;4668;1
1443;12;4668;1
1444;7;4671;1
1445;12;4671;1
1446;11;4678;1
1447;1;4679;1
1448;8;4679;1
1449;8;4683;1
1450;6;4696;1
1451;11;4696;1
1452;4;4696;1
1453;8;4696;1
1454;6;4697;1
1455;11;4697;1
1456;4;4697;1
1457;8;4697;1
1458;6;4701;1
1459;9;4701;1
1460;5;4701;1
1461;12;4718;1
1462;12;4720;1
1463;12;4723;1
1464;14;4725;1
1465;4;4728;1
1466;9;4736;1
1467;11;4737;1
1468;5;4742;1
1469;10;4745;1
1470;12;4751;1
1471;1;4759;1
1472;8;4759;1
1473;13;4763;1
1474;6;4764;1
1475;12;4764;1
1476;12;4765;1
1477;12;4766;0
1478;12;4766;1
1479;0;4773;1
1480;1;4773;1
1481;9;4773;1
1482;2;4773;1
1483;5;4773;1
1484;3;4773;1
1485;5;4780;1
1486;12;4784;1
1487;6;4786;1
1488;14;4786;1
1489;6;4787;1
1490;12;4787;1
1491;10;4789;1
1492;7;4789;0
1493;7;4789;1
1494;0;4792;1
1495;1;4792;1
1496;9;4792;1
1497;10;4792;1
1498;14;4792;1
1499;3;4792;1
1500;8;4792;1
1501;14;4795;1
1502;8;4795;1
1503;6;4800;1
1504;4;4800;1
1505;0;4806;1
1506;9;4806;1
1507;7;4809;1
1508;5;4819;1
1509;4;4820;1
1510;5;4820;1
1511;4;4821;1
1512;12;4829;1
1513;2;4832;1
1514;9;4835;1
1515;3;4835;1
1516;11;4840;1
1517;8;4840;1
1518;6;4845;1
1519;10;4845;1
1520;7;4845;1
1521;6;4854;1
1522;11;4854;1
1523;10;4854;1
1524;7;4854;1
1525;5;4882;1
1526;6;4885;1
