id;vertexId;weight
0;9602;3628.623296250385
1;32354;4359.249503903405
2;24493;4591.089008829651
3;28601;7950.87079674236
4;3679;9319.481430973481
5;583;12920.750155907408
6;31168;8282.568589165812
7;17911;12274.800197677367
8;20662;4262.339936467741
9;26660;14156.284656177566
10;21320;6017.393623886154
11;21492;7005.216577006972
12;17057;6409.737444296094
13;27053;8247.699276530844
14;32312;5820.483969001632
