id;clusterId;vertexId;distance
306;14;965;1
307;2;966;1
308;1;966;1
309;14;966;1
310;6;966;1
311;4;988;1
312;7;988;1
313;5;989;1
314;10;990;1
315;9;990;1
316;7;991;1
317;1;994;1
318;7;994;1
319;7;997;1
320;5;1005;1
321;4;1011;1
322;7;1011;1
323;4;1013;1
324;2;1013;1
325;14;1013;1
326;6;1013;1
327;3;1012;1
328;8;1018;1
329;8;1017;1
330;6;1020;1
331;4;1022;1
332;1;1022;1
333;14;1025;0
334;14;1025;1
335;6;1025;1
336;3;1029;1
337;2;1043;1
338;7;1051;1
339;9;1054;1
340;13;1054;1
341;11;1061;1
342;3;1061;0
343;3;1061;1
344;3;1062;1
345;4;1065;1
346;2;1065;1
347;14;1065;1
348;3;1067;1
349;14;1068;1
350;7;1073;1
351;13;1078;1
352;4;1090;1
353;6;1090;1
354;5;1096;1
355;1;1096;1
356;7;1096;1
357;4;1098;1
358;8;1115;1
359;3;1117;1
360;3;1124;1
361;1;1126;1
362;3;1128;1
363;4;1135;1
364;7;1135;1
365;5;1143;1
366;4;1143;1
367;9;1143;1
368;3;1143;1
369;6;1143;1
370;3;1148;1
371;3;1151;1
372;8;1152;1
373;5;1162;0
374;5;1162;1
375;4;1162;1
376;6;1162;1
377;8;1164;1
378;3;1164;1
379;3;1166;1
380;5;1170;0
381;8;1180;1
382;4;1182;1
383;9;1182;1
384;3;1182;1
385;7;1194;1
386;12;1199;1
387;6;1199;1
388;13;1200;1
389;9;1225;1
390;5;1234;1
391;8;1251;1
392;6;1251;1
393;12;1271;1
394;6;1271;1
395;5;1272;1
396;6;1272;1
397;11;1282;1
398;12;1291;1
399;7;1292;1
400;3;1308;1
401;4;1315;1
402;9;1315;1
403;5;1316;1
404;9;1316;1
405;13;1316;1
406;7;1316;1
407;4;1320;1
408;9;1320;1
409;9;1319;1
410;13;1319;1
411;4;1324;1
412;3;1330;1
413;9;1331;1
414;2;1331;1
415;13;1331;1
416;5;1333;1
417;6;1333;1
418;3;1336;1
419;2;1338;1
420;6;1341;1
421;7;1353;1
422;12;1358;1
423;2;1358;1
424;5;1370;1
425;4;1370;1
426;7;1370;1
427;11;1376;1
428;4;1376;1
429;9;1376;1
430;3;1376;1
431;4;1381;1
432;14;1381;1
433;3;1383;1
434;7;1386;1
435;14;1387;1
436;5;1388;1
437;4;1388;1
438;14;1388;1
439;6;1388;1
440;11;1401;1
441;7;1403;1
442;7;1407;1
443;5;1410;1
444;6;1410;1
445;5;1415;1
446;4;1415;0
447;4;1415;1
448;9;1415;1
449;13;1415;1
450;14;1415;1
451;5;1425;1
452;6;1425;1
453;2;1429;1
454;5;1434;0
455;5;1435;1
456;6;1435;1
457;11;1440;1
458;12;1440;1
459;9;1440;1
460;0;1440;1
461;3;1440;1
462;13;1440;1
463;9;1448;1
464;5;1465;1
465;3;1473;1
466;4;1476;1
467;7;1504;1
468;13;1505;1
469;12;1513;1
470;7;1514;1
471;8;1524;1
472;11;1526;1
473;4;1529;1
474;7;1529;1
475;6;1533;1
476;14;1539;1
477;4;1540;1
478;4;1541;1
479;0;1545;1
480;5;1549;1
481;4;1549;1
482;2;1549;1
483;14;1549;1
484;6;1549;1
485;6;1552;1
486;4;1554;1
487;13;1554;1
488;7;1554;1
489;4;1560;1
490;2;1560;1
491;14;1560;1
492;3;1567;1
493;2;1573;1
494;6;1573;1
495;13;1576;1
496;5;1578;1
497;13;1578;1
498;4;1592;1
499;9;1592;1
500;3;1592;1
501;9;1594;1
502;1;1594;1
503;6;1594;1
504;3;1596;1
505;7;1604;1
506;7;1606;1
507;5;1609;1
508;13;1609;1
509;12;1618;1
510;8;1618;1
511;4;1622;1
512;7;1622;1
513;4;1633;1
514;6;1633;1
515;7;1633;1
516;5;1635;1
517;0;1635;1
518;3;1635;1
519;11;1640;1
520;2;1647;1
521;4;1650;1
522;8;1648;1
523;14;1652;1
524;3;1655;1
525;9;1656;1
526;1;1663;1
527;4;1668;1
528;6;1668;1
529;3;1681;1
530;13;1681;1
531;6;1689;1
532;3;1690;1
533;14;1700;1
534;5;1701;1
535;7;1703;1
536;3;1705;1
537;13;1708;1
538;8;1715;1
539;3;1715;1
540;6;1724;1
541;6;1733;1
542;4;1743;1
543;7;1743;1
544;7;1746;1
545;2;1751;1
546;12;1757;1
547;5;1763;1
548;6;1763;1
549;1;1764;1
550;12;1767;1
551;6;1767;1
552;7;1790;1
553;13;1796;1
554;6;1796;1
555;8;1800;1
556;11;1802;1
557;0;1803;1
558;3;1803;1
559;13;1806;1
560;5;1809;1
561;9;1809;1
562;13;1809;1
563;6;1809;1
564;14;1814;1
565;5;1815;1
566;3;1819;1
567;11;1820;1
568;7;1827;1
569;7;1833;0
570;5;1835;1
571;9;1835;1
572;1;1835;1
573;14;1835;1
574;4;1853;1
575;8;1853;1
576;2;1853;1
577;14;1853;1
578;3;1864;1
579;2;1866;1
580;8;1865;1
581;5;1885;1
582;6;1885;1
583;4;1898;1
584;11;1904;1
585;9;1904;1
586;2;1904;1
587;6;1905;1
588;5;1908;1
589;1;1908;1
590;4;1916;1
591;2;1916;1
592;14;1919;1
593;5;1920;1
594;4;1929;1
595;1;1929;1
596;14;1929;1
597;7;1929;1
598;11;1930;1
599;5;1946;1
600;14;1946;1
601;6;1950;1
602;3;1953;1
603;2;1964;0
